Gad_area,Dia_inc,Dia_mm,Insulation_code,Insulation_thk,Insulation_mat,Insulation_jac,Pipe_len,Total_area
0,0,27.0,HI,30,MWPS,SS_0.6,9.8,2.68
0,0,27.0,HI,30,MWPS,SS_0.6,8.57,2.34
0,0,27.0,HI,30,MWPS,SS_0.6,5.53,1.51
0,0,27.0,HI,30,MWPS,SS_0.6,11.03,3.01
0,0,27.0,HI,30,MWPS,SS_0.6,6.93,1.89
0,0,27.0,HI,30,MWPS,SS_0.6,2.56,0.7
0,0,27.0,HI,30,MWPS,SS_0.6,2.02,0.55
0,0,27.0,HI,30,MWPS,SS_0.6,13.29,3.63
0,0,27.0,HI,30,MWPS,SS_0.6,5.05,1.38
0,0,27.0,HI,30,MWPS,SS_0.6,2.93,0.8
0,0,27.0,HI,30,MWPS,SS_0.6,9.72,2.66
0,0,27.0,HI,30,MWPS,SS_0.6,10.35,2.83
0,0,27.0,HI,30,MWPS,SS_0.6,16.83,4.6
0,0,27.0,HI,30,MWPS,SS_0.6,13.0,3.55
0,0,27.0,HI,30,MWPS,SS_0.6,2.89,0.79
0,0,27.0,HI,30,MWPS,SS_0.6,9.8,2.68
0,0,27.0,HI,30,MWPS,SS_0.6,8.58,2.35
0,0,27.0,HI,30,MWPS,SS_0.6,11.03,3.01
0,0,27.0,HI,30,MWPS,SS_0.6,8.06,2.2
0,0,27.0,HI,30,MWPS,SS_0.6,4.38,1.2
0,0,27.0,HI,30,MWPS,SS_0.6,2.56,0.7
0,0,27.0,HI,30,MWPS,SS_0.6,2.02,0.55
0,0,27.0,HI,30,MWPS,SS_0.6,13.29,3.63
0,0,27.0,HI,30,MWPS,SS_0.6,5.05,1.38
0,0,27.0,HI,30,MWPS,SS_0.6,2.93,0.8
0,2,60.0,HI,40,MWPS,SS_0.6,0.22,0.1
0,0,27.0,HI,30,MWPS,SS_0.6,0.56,0.15
0,2,60.0,HI,40,MWPS,SS_0.6,0.46,0.2
0,3,89.0,HI,40,MWPS,SS_0.6,0.38,0.2
0,8,219.0,HI,50,MWPS,SS_0.8,1.83,1.83
0,8,219.0,HI,50,MWPS,SS_0.8,0.0,0.0
0,0,27.0,HI,30,MWPS,SS_0.6,0.28,0.08
0,3,89.0,HI,40,MWPS,SS_0.6,0.38,0.2
0,8,219.0,HI,50,MWPS,SS_0.8,0.0,0.0
0,0,27.0,HI,30,MWPS,SS_0.6,0.28,0.08
0,2,60.0,HI,40,MWPS,SS_0.6,0.46,0.2
0,0,27.0,HI,30,MWPS,SS_0.6,0.4,0.14
0,2,60.0,HI,40,MWPS,SS_0.6,0.46,0.2
0,2,60.0,HI,40,MWPS,SS_0.6,0.56,0.25
0,1,34.0,HI,30,MWPS,SS_0.6,0.22,0.08
0,1,34.0,HI,30,MWPS,SS_0.6,0.22,0.08
0,2,60.0,HI,40,MWPS,SS_0.6,0.83,0.42
0,0,27.0,HI,30,MWPS,SS_0.6,0.95,0.38
0,2,60.0,HI,40,MWPS,SS_0.6,0.83,0.42
0,2,60.0,HI,40,MWPS,SS_0.6,0.46,0.23
0,0,27.0,HI,30,MWPS,SS_0.6,0.4,0.16
0,2,60.0,HI,30,MWPS,SS_0.6,0.29,0.11
0,2,60.0,HI,30,MWPS,SS_0.6,0.29,0.11
0,2,60.0,HI,30,MWPS,SS_0.6,0.76,0.28
0,3,89.0,HI,30,MWPS,SS_0.6,1.09,0.51
0,8,219.0,HI,40,MWPS,SS_0.8,2.23,1.96
0,3,89.0,HI,30,MWPS,SS_0.6,1.18,0.55
0,0,27.0,HI,30,MWPS,SS_0.6,0.47,0.13
0,0,27.0,HI,30,MWPS,SS_0.6,0.32,0.09
0,2,60.0,HI,30,MWPS,SS_0.6,0.43,0.16
0,0,27.0,HI,30,MWPS,SS_0.6,0.38,0.1
0,2,60.0,HI,30,MWPS,SS_0.6,0.43,0.16
0,0,27.0,HI,30,MWPS,SS_0.6,0.15,0.04
0,2,60.0,HI,30,MWPS,SS_0.6,0.39,0.15
0,0,27.0,HI,30,MWPS,SS_0.6,0.51,0.14
0,2,60.0,HI,30,MWPS,SS_0.6,0.39,0.15
0,10,273.0,HI,40,MWPS,SS_0.8,1.67,1.85
0,6,168.0,HI,30,MWPS,SS_0.8,0.95,0.68
0,1,34.0,HI,30,MWPS,SS_0.6,0.62,0.18
0,10,273.0,HI,40,MWPS,SS_0.8,2.14,2.37
0,1,34.0,HI,30,MWPS,SS_0.6,0.13,0.04
0,2,60.0,HI,30,MWPS,SS_0.6,1.32,0.5
0,1,34.0,HI,30,MWPS,SS_0.6,0.13,0.04
0,2,60.0,HI,30,MWPS,SS_0.6,3.13,1.18
0,2,60.0,HI,30,MWPS,SS_0.6,1.53,0.58
0,1,34.0,HI,30,MWPS,SS_0.6,0.13,0.04
0,2,60.0,HI,30,MWPS,SS_0.6,1.41,0.53
0,1,34.0,HI,30,MWPS,SS_0.6,1.3,0.38
0,10,273.0,HI,40,MWPS,SS_0.8,1.67,1.85
0,6,168.0,HI,30,MWPS,SS_0.8,0.95,0.68
0,1,34.0,HI,30,MWPS,SS_0.6,0.62,0.18
0,10,273.0,HI,40,MWPS,SS_0.8,2.14,2.37
0,1,34.0,HI,30,MWPS,SS_0.6,0.13,0.04
0,2,60.0,HI,30,MWPS,SS_0.6,1.32,0.5
0,1,34.0,HI,30,MWPS,SS_0.6,0.13,0.04
0,2,60.0,HI,30,MWPS,SS_0.6,3.13,1.18
0,2,60.0,HI,30,MWPS,SS_0.6,1.53,0.58
0,1,34.0,HI,30,MWPS,SS_0.6,0.13,0.04
0,2,60.0,HI,30,MWPS,SS_0.6,1.41,0.53
0,1,34.0,HI,30,MWPS,SS_0.6,1.3,0.38
0,2,60.0,HI,30,MWPS,SS_0.6,1.21,0.46
0,1,34.0,HI,30,MWPS,SS_0.6,0.27,0.08
0,4,114.0,HI,30,MWPS,SS_0.6,0.31,0.17
0,2,60.0,HI,30,MWPS,SS_0.6,0.29,0.11
0,2,60.0,HI,30,MWPS,SS_0.6,0.29,0.11
0,2,60.0,HI,30,MWPS,SS_0.6,0.29,0.11
0,4,114.0,HI,30,MWPS,SS_0.6,1.41,0.77
0,3,89.0,HI,30,MWPS,SS_0.6,0.78,0.37
0,4,114.0,HI,30,MWPS,SS_0.6,0.34,0.18
0,2,60.0,HI,30,MWPS,SS_0.6,0.76,0.29
0,0,27.0,HI,30,MWPS,SS_0.6,1.03,0.28
0,2,60.0,HI,30,MWPS,SS_0.6,0.76,0.29
0,2,60.0,HI,30,MWPS,SS_0.6,1.29,0.49
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,0,27.0,HI,30,MWPS,SS_0.6,0.26,0.07
0,2,60.0,HI,30,MWPS,SS_0.6,1.29,0.49
0,0,27.0,HI,30,MWPS,SS_0.6,0.15,0.04
0,3,89.0,HI,30,MWPS,SS_0.6,0.94,0.44
0,8,219.0,HI,30,MWPS,SS_0.8,5.13,4.49
0,8,219.0,HI,30,MWPS,SS_0.8,0.0,0.0
0,0,27.0,HI,30,MWPS,SS_0.6,0.27,0.07
0,3,89.0,HI,30,MWPS,SS_0.6,0.94,0.44
0,0,27.0,HI,30,MWPS,SS_0.6,0.27,0.07
0,3,89.0,HI,30,MWPS,SS_0.6,0.85,0.4
0,3,89.0,HI,30,MWPS,SS_0.6,0.31,0.14
0,0,27.0,HI,30,MWPS,SS_0.6,0.75,0.2
0,2,60.0,HI,30,MWPS,SS_0.6,0.59,0.22
0,0,27.0,HI,30,MWPS,SS_0.6,2.76,0.75
0,2,60.0,HI,30,MWPS,SS_0.6,0.59,0.22
0,2,60.0,HI,30,MWPS,SS_0.6,0.38,0.14
0,0,27.0,HI,30,MWPS,SS_0.6,2.93,0.8
0,2,60.0,HI,30,MWPS,SS_0.6,0.38,0.14
0,3,89.0,HI,30,MWPS,SS_0.6,0.94,0.44
0,8,219.0,HI,30,MWPS,SS_0.8,4.85,4.25
0,8,219.0,HI,30,MWPS,SS_0.8,0.0,0.0
0,0,27.0,HI,30,MWPS,SS_0.6,0.21,0.06
0,3,89.0,HI,30,MWPS,SS_0.6,0.94,0.44
0,0,27.0,HI,30,MWPS,SS_0.6,0.27,0.07
0,2,60.0,HI,30,MWPS,SS_0.6,0.58,0.22
0,0,27.0,HI,30,MWPS,SS_0.6,1.28,0.35
0,2,60.0,HI,30,MWPS,SS_0.6,0.58,0.22
0,2,60.0,HI,30,MWPS,SS_0.6,0.38,0.14
0,0,27.0,HI,30,MWPS,SS_0.6,2.56,0.7
0,2,60.0,HI,30,MWPS,SS_0.6,0.38,0.14
0,3,89.0,HI,30,MWPS,SS_0.6,1.85,0.87
0,0,27.0,HI,30,MWPS,SS_0.6,0.37,0.1
0,3,89.0,HI,30,MWPS,SS_0.6,0.89,0.42
0,0,27.0,HI,30,MWPS,SS_0.6,0.56,0.15
0,4,114.0,HI,30,MWPS,SS_0.6,0.31,0.17
0,2,60.0,HI,30,MWPS,SS_0.6,0.29,0.11
0,2,60.0,HI,30,MWPS,SS_0.6,0.29,0.11
0,2,60.0,HI,30,MWPS,SS_0.6,0.29,0.11
0,3,89.0,HI,30,MWPS,SS_0.6,0.77,0.36
0,2,60.0,HI,30,MWPS,SS_0.6,1.44,0.54
0,2,60.0,HI,30,MWPS,SS_0.6,1.44,0.54
0,0,27.0,HI,30,MWPS,SS_0.6,0.3,0.08
0,0,27.0,HI,30,MWPS,SS_0.6,1.55,0.42
0,0,27.0,HI,30,MWPS,SS_0.6,0.43,0.12
0,2,60.0,HI,30,MWPS,SS_0.6,1.43,0.54
0,2,60.0,HI,30,MWPS,SS_0.6,1.43,0.54
0,0,27.0,HI,30,MWPS,SS_0.6,0.56,0.15
0,0,27.0,HI,30,MWPS,SS_0.6,1.37,0.37
0,4,114.0,HI,30,MWPS,SS_0.6,0.31,0.17
0,2,60.0,HI,30,MWPS,SS_0.6,0.02,0.01
0,1,34.0,HI,30,MWPS,SS_0.6,0.36,0.1
0,2,60.0,HI,30,MWPS,SS_0.6,0.22,0.08
0,3,89.0,HI,30,MWPS,SS_0.6,0.28,0.13
0,3,89.0,HI,30,MWPS,SS_0.6,0.25,0.12
0,8,219.0,HI,40,MWPS,SS_0.8,6.85,6.01
0,0,27.0,HI,30,MWPS,SS_0.6,0.51,0.14
0,1,34.0,HI,30,MWPS,SS_0.6,0.3,0.09
0,3,89.0,HI,30,MWPS,SS_0.6,0.25,0.12
0,1,34.0,HI,30,MWPS,SS_0.6,0.3,0.09
0,0,27.0,HI,30,MWPS,SS_0.6,0.32,0.09
0,2,60.0,HI,30,MWPS,SS_0.6,0.16,0.06
0,0,27.0,HI,30,MWPS,SS_0.6,3.02,0.83
0,0,27.0,HI,30,MWPS,SS_0.6,0.13,0.04
0,2,60.0,HI,30,MWPS,SS_0.6,0.38,0.14
0,2,60.0,HI,30,MWPS,SS_0.6,0.25,0.09
0,2,60.0,HI,30,MWPS,SS_0.6,0.22,0.08
0,0,27.0,HI,30,MWPS,SS_0.6,0.72,0.2
0,0,27.0,HI,30,MWPS,SS_0.6,0.44,0.12
0,0,27.0,HI,30,MWPS,SS_0.6,2.27,0.62
0,0,27.0,HI,30,MWPS,SS_0.6,2.61,0.71
0,0,27.0,HI,30,MWPS,SS_0.6,1.42,0.39
0,6,168.0,HI,30,MWPS,SS_0.8,2.47,1.77
0,2,60.0,HI,30,MWPS,SS_0.6,0.85,0.32
0,3,89.0,HI,30,MWPS,SS_0.6,3.62,1.69
0,3,89.0,HI,30,MWPS,SS_0.6,1.06,0.5
0,1,34.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,4,114.0,HI,30,MWPS,SS_0.6,26.49,14.48
0,0,27.0,HI,30,MWPS,SS_0.6,1.53,0.42
0,3,89.0,HI,30,MWPS,SS_0.6,1.14,0.53
0,0,27.0,HI,30,MWPS,SS_0.6,0.63,0.17
0,0,27.0,HI,30,MWPS,SS_0.6,4.0,1.09
0,0,27.0,HI,30,MWPS,SS_0.6,1.05,0.29
0,0,27.0,HI,30,MWPS,SS_0.6,3.48,0.95
0,0,27.0,HI,30,MWPS,SS_0.6,0.89,0.24
0,0,27.0,HI,30,MWPS,SS_0.6,3.18,0.87
0,0,27.0,HI,30,MWPS,SS_0.6,0.91,0.25
0,0,27.0,HI,30,MWPS,SS_0.6,0.62,0.17
0,0,27.0,HI,30,MWPS,SS_0.6,9.72,2.66
0,0,27.0,HI,30,MWPS,SS_0.6,10.39,2.84
0,0,27.0,HI,30,MWPS,SS_0.6,16.82,4.6
0,0,27.0,HI,30,MWPS,SS_0.6,12.99,3.55
0,0,27.0,HI,30,MWPS,SS_0.6,2.89,0.79
0,0,27.0,HI,30,MWPS,SS_0.6,9.79,2.68
0,0,27.0,HI,30,MWPS,SS_0.6,8.57,2.34
0,0,27.0,HI,30,MWPS,SS_0.6,19.09,5.22
0,0,27.0,HI,30,MWPS,SS_0.6,4.38,1.2
0,0,27.0,HI,30,MWPS,SS_0.6,2.56,0.7
0,0,27.0,HI,30,MWPS,SS_0.6,2.02,0.55
0,0,27.0,HI,30,MWPS,SS_0.6,13.81,3.77
0,0,27.0,HI,30,MWPS,SS_0.6,5.05,1.38
0,0,27.0,HI,30,MWPS,SS_0.6,3.45,0.94
0,0,27.0,HI,30,MWPS,SS_0.6,10.08,2.75
0,0,27.0,HI,30,MWPS,SS_0.6,10.34,2.83
0,0,27.0,HI,30,MWPS,SS_0.6,16.82,4.6
0,0,27.0,HI,30,MWPS,SS_0.6,12.99,3.55
0,0,27.0,HI,30,MWPS,SS_0.6,2.89,0.79
0,0,27.0,HI,30,MWPS,SS_0.6,9.79,2.68
0,0,27.0,HI,30,MWPS,SS_0.6,8.57,2.34
0,0,27.0,HI,30,MWPS,SS_0.6,11.04,3.02
0,0,27.0,HI,30,MWPS,SS_0.6,5.51,1.51
0,0,27.0,HI,30,MWPS,SS_0.6,6.93,1.89
0,0,27.0,HI,30,MWPS,SS_0.6,2.56,0.7
0,0,27.0,HI,30,MWPS,SS_0.6,2.02,0.55
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,3,89.0,HI,30,MWPS,SS_0.6,0.31,0.14
0,8,219.0,HI,30,MWPS,SS_0.8,0.39,0.35
0,3,89.0,HI,30,MWPS,SS_0.6,0.15,0.07
0,2,60.0,HI,30,MWPS,SS_0.6,0.3,0.11
0,8,219.0,HI,30,MWPS,SS_0.8,2.95,2.59
0,2,60.0,HI,30,MWPS,SS_0.6,0.59,0.22
0,2,60.0,HI,30,MWPS,SS_0.6,1.21,0.46
0,2,60.0,HI,30,MWPS,SS_0.6,0.76,0.29
0,2,60.0,HI,30,MWPS,SS_0.6,1.21,0.46
0,2,60.0,HI,30,MWPS,SS_0.6,0.65,0.25
0,3,89.0,HI,30,MWPS,SS_0.6,0.31,0.14
0,0,27.0,HI,30,MWPS,SS_0.6,0.75,0.2
0,2,60.0,HI,30,MWPS,SS_0.6,0.91,0.34
0,2,60.0,HI,30,MWPS,SS_0.6,0.65,0.25
0,0,27.0,HI,30,MWPS,SS_0.6,0.33,0.09
0,2,60.0,HI,30,MWPS,SS_0.6,0.55,0.21
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,2,60.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,6,168.0,HI,30,MWPS,SS_0.8,4.16,2.98
0,1,34.0,HI,30,MWPS,SS_0.6,0.78,0.23
0,6,168.0,HI,30,MWPS,SS_0.8,0.56,0.4
0,3,89.0,HI,30,MWPS,SS_0.6,0.37,0.17
0,0,27.0,HI,30,MWPS,SS_0.6,0.8,0.22
0,0,27.0,HI,30,MWPS,SS_0.6,1.67,0.46
0,0,27.0,HI,30,MWPS,SS_0.6,4.59,1.25
0,0,27.0,HI,30,MWPS,SS_0.6,4.03,1.1
0,0,27.0,HI,30,MWPS,SS_0.6,2.9,0.79
0,0,27.0,HI,30,MWPS,SS_0.6,1.53,0.42
0,1,34.0,HI,30,MWPS,SS_0.6,5.5,1.62
0,1,34.0,HI,30,MWPS,SS_0.6,8.68,2.56
0,1,34.0,HI,30,MWPS,SS_0.6,8.65,2.56
0,1,34.0,HI,30,MWPS,SS_0.6,13.87,4.1
0,1,34.0,HI,30,MWPS,SS_0.6,6.66,1.97
0,1,34.0,HI,30,MWPS,SS_0.6,8.15,2.41
0,4,114.0,HI,30,MWPS,SS_0.6,1.98,1.08
0,2,60.0,HI,30,MWPS,SS_0.6,0.53,0.2
0,1,34.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,4,114.0,HI,30,MWPS,SS_0.6,1.6,0.87
0,1,34.0,HI,30,MWPS,SS_0.6,1.08,0.32
0,4,114.0,HI,30,MWPS,SS_0.6,8.46,4.62
0,4,114.0,HI,30,MWPS,SS_0.6,5.03,2.75
0,4,114.0,HI,30,MWPS,SS_0.6,4.86,2.66
0,4,114.0,HI,30,MWPS,SS_0.6,1.48,0.81
0,3,89.0,HI,30,MWPS,SS_0.6,1.59,0.74
0,1,34.0,HI,30,MWPS,SS_0.6,0.56,0.17
0,4,114.0,HI,30,MWPS,SS_0.6,1.36,0.74
0,1,34.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,6,168.0,HI,30,MWPS,SS_0.8,1.27,0.91
0,1,34.0,HI,30,MWPS,SS_0.6,0.0,0.0
0,3,89.0,HI,30,MWPS,SS_0.6,3.23,1.51
0,2,60.0,HI,30,MWPS,SS_0.6,2.36,0.89
0,2,60.0,HI,30,MWPS,SS_0.6,0.45,0.17
0,3,89.0,HI,30,MWPS,SS_0.6,1.14,0.53
0,1,34.0,HI,30,MWPS,SS_0.6,0.34,0.1
0,1,34.0,HI,30,MWPS,SS_0.6,6.4,1.89
0,1,34.0,HI,30,MWPS,SS_0.6,9.18,2.71
0,0,27.0,HI,30,MWPS,SS_0.6,3.63,0.99
0,0,27.0,HI,30,MWPS,SS_0.6,2.25,0.61
0,1,34.0,HI,30,MWPS,SS_0.6,3.89,1.15
0,2,60.0,HI,30,MWPS,SS_0.6,13.73,5.17
0,2,60.0,HI,30,MWPS,SS_0.6,9.48,3.57
0,2,60.0,HI,30,MWPS,SS_0.6,6.2,2.34
0,2,60.0,HI,30,MWPS,SS_0.6,4.82,1.82
0,2,60.0,HI,30,MWPS,SS_0.6,10.08,3.8
0,2,60.0,HI,30,MWPS,SS_0.6,20.75,7.82
0,2,60.0,HI,30,MWPS,SS_0.6,4.05,1.53
0,2,60.0,HI,30,MWPS,SS_0.6,3.72,1.4
0,2,60.0,HI,30,MWPS,SS_0.6,13.73,5.17
0,2,60.0,HI,30,MWPS,SS_0.6,9.48,3.57
0,2,60.0,HI,30,MWPS,SS_0.6,6.2,2.34
0,2,60.0,HI,30,MWPS,SS_0.6,4.82,1.82
0,2,60.0,HI,30,MWPS,SS_0.6,10.08,3.8
0,2,60.0,HI,30,MWPS,SS_0.6,12.83,4.84
0,2,60.0,HI,30,MWPS,SS_0.6,7.85,2.96
0,2,60.0,HI,30,MWPS,SS_0.6,4.05,1.53
0,2,60.0,HI,30,MWPS,SS_0.6,3.72,1.4
0,2,60.0,HI,30,MWPS,SS_0.6,18.4,6.93
0,2,60.0,HI,30,MWPS,SS_0.6,9.48,3.57
0,2,60.0,HI,30,MWPS,SS_0.6,6.2,2.34
0,2,60.0,HI,30,MWPS,SS_0.6,4.82,1.82
0,2,60.0,HI,30,MWPS,SS_0.6,9.47,3.57
0,2,60.0,HI,30,MWPS,SS_0.6,12.83,4.84
0,2,60.0,HI,30,MWPS,SS_0.6,7.85,2.96
0,2,60.0,HI,30,MWPS,SS_0.6,4.05,1.53
0,2,60.0,HI,30,MWPS,SS_0.6,3.72,1.4
0,2,60.0,HI,30,MWPS,SS_0.6,18.4,6.93
0,2,60.0,HI,30,MWPS,SS_0.6,9.48,3.57
0,2,60.0,HI,30,MWPS,SS_0.6,6.2,2.34
0,2,60.0,HI,30,MWPS,SS_0.6,4.82,1.82
0,2,60.0,HI,30,MWPS,SS_0.6,9.47,3.57
0,2,60.0,HI,30,MWPS,SS_0.6,12.83,4.84
0,2,60.0,HI,30,MWPS,SS_0.6,7.85,2.96
0,2,60.0,HI,30,MWPS,SS_0.6,4.05,1.53
0,2,60.0,HI,30,MWPS,SS_0.6,3.72,1.4
0,2,60.0,HI,30,MWPS,SS_0.6,18.77,7.08
0,2,60.0,HI,30,MWPS,SS_0.6,9.48,3.57
0,2,60.0,HI,30,MWPS,SS_0.6,6.2,2.34
0,2,60.0,HI,30,MWPS,SS_0.6,4.82,1.82
0,2,60.0,HI,30,MWPS,SS_0.6,9.47,3.57
0,2,60.0,HI,30,MWPS,SS_0.6,12.83,4.84
0,2,60.0,HI,30,MWPS,SS_0.6,7.85,2.96
0,2,60.0,HI,30,MWPS,SS_0.6,3.53,1.33
0,2,60.0,HI,30,MWPS,SS_0.6,3.72,1.4
0,0,27.0,HI,30,MWPS,SS_0.6,0.72,0.2
0,4,114.0,HI,50,MWPS,SS_0.6,0.31,0.17
0,3,89.0,HI,50,MWPS,SS_0.6,0.28,0.13
0,2,60.0,HI,40,MWPS,SS_0.6,0.29,0.11
0,3,89.0,HI,50,MWPS,SS_0.6,0.18,0.09
0,8,219.0,HI,70,MWPS,SS_0.8,7.84,8.84
0,3,89.0,HI,50,MWPS,SS_0.6,0.31,0.14
0,2,60.0,HI,40,MWPS,SS_0.6,0.59,0.22
0,3,89.0,HI,50,MWPS,SS_0.6,0.18,0.08
0,0,27.0,HI,30,MWPS,SS_0.6,0.48,0.13
0,0,27.0,HI,30,MWPS,SS_0.6,0.28,0.08
0,1,34.0,HI,30,MWPS,SS_0.6,0.28,0.08
0,1,34.0,HI,30,MWPS,SS_0.6,0.28,0.08
0,2,60.0,HI,40,MWPS,SS_0.6,0.39,0.15
0,2,60.0,HI,40,MWPS,SS_0.6,0.29,0.11
0,2,60.0,HI,40,MWPS,SS_0.6,0.39,0.15
0,0,27.0,HI,30,MWPS,SS_0.6,2.49,0.68
0,0,27.0,HI,30,MWPS,SS_0.6,2.64,0.72
0,2,60.0,HI,40,MWPS,SS_0.6,1.06,0.4
0,0,27.0,HI,30,MWPS,SS_0.6,0.97,0.26
0,2,60.0,HI,40,MWPS,SS_0.6,1.06,0.4
0,0,27.0,HI,30,MWPS,SS_0.6,0.89,0.24
0,3,89.0,HI,50,MWPS,SS_0.6,0.28,0.13
0,8,219.0,HI,70,MWPS,SS_0.8,6.11,5.35
0,3,89.0,HI,50,MWPS,SS_0.6,0.31,0.14
0,2,60.0,HI,40,MWPS,SS_0.6,0.59,0.22
0,3,89.0,HI,50,MWPS,SS_0.6,0.28,0.13
0,0,27.0,HI,30,MWPS,SS_0.6,0.05,0.01
0,0,27.0,HI,30,MWPS,SS_0.6,1.05,0.29
0,0,27.0,HI,30,MWPS,SS_0.6,0.05,0.01
0,0,27.0,HI,30,MWPS,SS_0.6,0.48,0.13
0,1,34.0,HI,30,MWPS,SS_0.6,0.28,0.08
0,1,34.0,HI,30,MWPS,SS_0.6,0.81,0.24
0,2,60.0,HI,40,MWPS,SS_0.6,0.39,0.15
0,0,27.0,HI,30,MWPS,SS_0.6,0.29,0.08
0,2,60.0,HI,40,MWPS,SS_0.6,0.39,0.15
0,0,27.0,HI,30,MWPS,SS_0.6,3.65,1.0
0,2,60.0,HI,40,MWPS,SS_0.6,0.39,0.15
0,0,27.0,HI,30,MWPS,SS_0.6,1.0,0.27
0,2,60.0,HI,40,MWPS,SS_0.6,0.39,0.15
0,0,27.0,HI,30,MWPS,SS_0.6,0.97,0.26
0,0,27.0,HI,30,MWPS,SS_0.6,0.15,0.04
0,0,27.0,HI,30,MWPS,SS_0.6,0.15,0.04
0,2,60.0,HI,30,MWPS,SS_0.6,17.61,6.64
0,2,60.0,HI,30,MWPS,SS_0.6,9.42,3.55
0,0,27.0,HI,30,MWPS,SS_0.6,9.84,2.69
0,0,27.0,HI,30,MWPS,SS_0.6,3.17,0.87
0,16,406.0,HI,40,MWPS,SS_0.8,8.8,13.44
0,16,406.0,HI,40,MWPS,SS_0.8,25.14,38.39
0,16,406.0,HI,40,MWPS,SS_0.8,15.28,23.33
0,2,60.0,HI,30,MWPS,SS_0.6,4.29,1.62
0,0,27.0,HI,30,MWPS,SS_0.6,5.68,1.55
0,16,406.0,HI,40,MWPS,SS_0.8,10.5,16.03
0,16,406.0,HI,40,MWPS,SS_0.8,21.0,32.06
0,4,114.0,HI,30,MWPS,SS_0.6,4.1,2.24
0,0,27.0,HI,30,MWPS,SS_0.6,2.95,0.81
0,16,406.0,HI,40,MWPS,SS_0.8,21.0,32.06
0,2,60.0,HI,30,MWPS,SS_0.6,2.44,0.92
0,16,406.0,HI,40,MWPS,SS_0.8,24.42,37.28
0,0,27.0,HI,30,MWPS,SS_0.6,5.65,1.55
0,16,406.0,HI,40,MWPS,SS_0.8,15.05,22.98
0,16,406.0,HI,40,MWPS,SS_0.8,10.25,15.65
0,0,27.0,HI,30,MWPS,SS_0.6,5.1,1.39
0,0,27.0,HI,30,MWPS,SS_0.6,2.84,0.78
0,2,60.0,HI,30,MWPS,SS_0.6,1.33,0.5
0,2,60.0,HI,30,MWPS,SS_0.6,16.36,6.17
0,2,60.0,HI,30,MWPS,SS_0.6,1.78,0.67
0,2,60.0,HI,30,MWPS,SS_0.6,8.01,3.02
0,2,60.0,HI,30,MWPS,SS_0.6,12.22,4.61
0,2,60.0,HI,30,MWPS,SS_0.6,9.48,3.57
0,2,60.0,HI,30,MWPS,SS_0.6,6.2,2.34
0,2,60.0,HI,30,MWPS,SS_0.6,4.82,1.82
0,2,60.0,HI,30,MWPS,SS_0.6,9.47,3.57
0,2,60.0,HI,30,MWPS,SS_0.6,12.83,4.84
0,2,60.0,HI,30,MWPS,SS_0.6,7.85,2.96
0,2,60.0,HI,30,MWPS,SS_0.6,4.05,1.53
0,2,60.0,HI,30,MWPS,SS_0.6,3.72,1.4
0,2,60.0,HI,40,MWPS,SS_0.6,9.69,4.26
0,1,34.0,HI,30,MWPS,SS_0.6,0.39,0.11
0,2,60.0,HI,40,MWPS,SS_0.6,17.6,7.74
0,1,34.0,HI,30,MWPS,SS_0.6,10.46,3.09
0,2,60.0,HI,40,MWPS,SS_0.6,1.3,0.57
0,1,34.0,HI,30,MWPS,SS_0.6,0.0,0.0
